id,screenName,userId,timestamp,type,text,userEnteredText,hashtags
1326925528507576321,BerterameSimona,1245717258,1605198673,tweet,Oggi quasi 50 morti solo nel Lazio. #coronavirus #COVID19italia,Oggi quasi 50 morti solo nel Lazio. #coronavirus #COVID19italia,"['coronavirus', 'COVID19italia']"
1326924003114684422,ComuneCorreggio,84358402,1605198310,tweet,"🔴 Nuova ORDINANZA REGIONALE, in vigore su tutto il territorio della regione da sabato 14 novembre al prossimo 3 dicembre: abbiamo preparato un “riassunto"".

#Correggio2020 #coronavirus #forzaCorreggio https://t.co/fAcgZoAQoa","🔴 Nuova ORDINANZA REGIONALE, in vigore su tutto il territorio della regione da sabato 14 novembre al prossimo 3 dicembre: abbiamo preparato un “riassunto"".

#Correggio2020 #coronavirus #forzaCorreggio https://t.co/fAcgZoAQoa","['Correggio2020', 'coronavirus', 'forzaCorreggio']"
1326923206784069632,AlexCiattaglia,1325921566631268352,1605198120,tweet,Ops... spossatezza e mal di testa allucinante...una volta avrei sorriso pensando di poter stare finalmente a casa a riposarmi. Ora un po’ di caga ce l’ho😰maledetto #coronavirus non mi prenderai👊 #COVID19 #lockdown #resilience,Ops... spossatezza e mal di testa allucinante...una volta avrei sorriso pensando di poter stare finalmente a casa a riposarmi. Ora un po’ di caga ce l’ho😰maledetto #coronavirus non mi prenderai👊 #COVID19 #lockdown #resilience,"['coronavirus', 'COVID19', 'lockdown', 'resilience']"
1326903076725415936,Trimani1977,431502985,1605193320,tweet,"Ma come fanno a prendere sonno alcune persone? Boh...🤬

#COVID19 #coronavirus #ospedali","Ma come fanno a prendere sonno alcune persone? Boh...🤬

#COVID19 #coronavirus #ospedali","['COVID19', 'coronavirus', 'ospedali']"
1326896632621830145,CaffeCaroli,854290513859665920,1605191784,tweet,"Il primo sintomo del covid è la perdita del gusto!
Un motivo in più per stare attenti a non prenderlo! Per evitare di rinunciare al sapore di un buon caffè! ☕
.
#caffecaroli #covid #covid19 #covid_19 #coronavirus #puglia #martinafranca #weareinpuglia #caffè #coffee https://t.co/bbkLCPKDvl","Il primo sintomo del covid è la perdita del gusto!
Un motivo in più per stare attenti a non prenderlo! Per evitare di rinunciare al sapore di un buon caffè! ☕
.
#caffecaroli #covid #covid19 #covid_19 #coronavirus #puglia #martinafranca #weareinpuglia #caffè #coffee https://t.co/bbkLCPKDvl","['caffecaroli', 'covid', 'covid19', 'covid_19', 'coronavirus', 'puglia', 'martinafranca', 'weareinpuglia', 'caffè', 'coffee']"
1326893413308968962,Trimani1977,431502985,1605191016,tweet,"Un abbraccio forte alle due sorelle Giovanna e Filomena...quello che è successo a vostro padre è vergognoso. 🤬🤬🤬
Condoglianze 🙏💔

#tَagadَalُa7 #tagada #Napoli #ospedali #campania #Cardarelli #DeLuca #DeMagistris @tagadala7 #COVID19 #Conte #coronavirus #Lockdown2","Un abbraccio forte alle due sorelle Giovanna e Filomena...quello che è successo a vostro padre è vergognoso. 🤬🤬🤬
Condoglianze 🙏💔

#tَagadَalُa7 #tagada #Napoli #ospedali #campania #Cardarelli #DeLuca #DeMagistris @tagadala7 #COVID19 #Conte #coronavirus #Lockdown2","['tَagadَalُa7', 'tagada', 'Napoli', 'ospedali', 'campania', 'Cardarelli', 'DeLuca', 'DeMagistris', 'COVID19', 'Conte', 'coronavirus', 'Lockdown2']"
1326866284336701446,richardferry_rf,1716882438,1605184548,tweet,"Parte la corsa al vaccino migliore.
Quello russo funziona al 92%, due punti in più di quello della Pfeizer, senza calcolare il viagra però!
#vaccino
#viagra
#pfeizer #russo #coronavirus @lercionotizie #satira #kotiomkin @LiveSpinoza","Parte la corsa al vaccino migliore.
Quello russo funziona al 92%, due punti in più di quello della Pfeizer, senza calcolare il viagra però!
#vaccino
#viagra
#pfeizer #russo #coronavirus @lercionotizie #satira #kotiomkin @LiveSpinoza","['vaccino', 'viagra', 'pfeizer', 'russo', 'coronavirus', 'satira', 'kotiomkin']"
1326857476017426433,TgrBasilicata,4846038599,1605182448,tweet,"#coronavirus Su 1615 tamponi processati ieri, 228 i positivi (oltre una trentina non residenti). 3 i deceduti. 153 i ricoverati, 19 in t.i. 
7 i guariti. #IoSeguoTgr @TgrRai","#coronavirus Su 1615 tamponi processati ieri, 228 i positivi (oltre una trentina non residenti). 3 i deceduti. 153 i ricoverati, 19 in t.i. 
7 i guariti. #IoSeguoTgr @TgrRai","['coronavirus', 'IoSeguoTgr']"
1326852333821710337,JuveNelCuore88,945126227861532672,1605181222,quote,"Non siamo un paese, siamo un circo.
#Dpcm
#coronavirus https://t.co/pghRGmSXZN
DANDOLO FLASH! LA NEO INFLUENCER NEGAZIONISTA ANGELA DA MONDELLO FIRMA CON LELE MORA! https://t.co/z9HTECT7tg https://t.co/F9BdxQ5EQY","Non siamo un paese, siamo un circo.
#Dpcm
#coronavirus https://t.co/pghRGmSXZN","['Dpcm', 'coronavirus']"
1326840968235114496,FIMCislStampa,473838944,1605178512,tweet,"#Daleggere l’interessante riflessione di @AGarnero su @lavoceinfo : Anche l’inflazione risente del virus

👉 “serve aprire una riflessione e un confronto tra le parti sociali su come contrattare la difesa dei salari in tempo di #coronavirus “

https://t.co/SuObOaPNyO","#Daleggere l’interessante riflessione di @AGarnero su @lavoceinfo : Anche l’inflazione risente del virus

👉 “serve aprire una riflessione e un confronto tra le parti sociali su come contrattare la difesa dei salari in tempo di #coronavirus “

https://t.co/SuObOaPNyO","['Daleggere', 'coronavirus']"
1326831116939120641,journ_ale,454046345,1605176164,tweet,"Il mio ultimo articolo per @thevisioncom sulla situazione #COVID19italia.
Siamo al più alto numero di morti dal 14 aprile scorso e il #Coronavirus rientra ora fra le prime 10 cause di morte nel mondo.

#pandemia #lockdownitalia

https://t.co/Tj8mmxZf2C","Il mio ultimo articolo per @thevisioncom sulla situazione #COVID19italia.
Siamo al più alto numero di morti dal 14 aprile scorso e il #Coronavirus rientra ora fra le prime 10 cause di morte nel mondo.

#pandemia #lockdownitalia

https://t.co/Tj8mmxZf2C","['COVID19italia', 'Coronavirus', 'pandemia', 'lockdownitalia']"
1326824129480306689,Trimani1977,431502985,1605174498,tweet,"Ora provate a criticate la ""Bagna caoda"" 😜😂🤢😷

#Buongiorno #Torino #Piemonte #zonarossa #COVID19 #Conte #Dpcm #coronavirus https://t.co/Ltpzfl6t3M","Ora provate a criticate la ""Bagna caoda"" 😜😂🤢😷

#Buongiorno #Torino #Piemonte #zonarossa #COVID19 #Conte #Dpcm #coronavirus https://t.co/Ltpzfl6t3M","['Buongiorno', 'Torino', 'Piemonte', 'zonarossa', 'COVID19', 'Conte', 'Dpcm', 'coronavirus']"
1326819141672636416,ntonioGiordano,561473002,1605173309,tweet,"#coronavirus, Anna Maria Brambilla, primaria dell’ospedale Sacco: «Il virus è il male. In troppi ancora non lo capiscono","#coronavirus, Anna Maria Brambilla, primaria dell’ospedale Sacco: «Il virus è il male. In troppi ancora non lo capiscono",['coronavirus']
1326799122104528902,MarcoMancio82,989254747,1605168536,tweet,"#Coronavirus, il Vescovo di #Pinerolo sospende le Messe domenicali per due settimane https://t.co/eXaVZZMQ4h via @acistampa","#Coronavirus, il Vescovo di #Pinerolo sospende le Messe domenicali per due settimane https://t.co/eXaVZZMQ4h via @acistampa","['Coronavirus', 'Pinerolo']"
1326796078520426497,grazialongo2,506211156,1605167810,tweet,"Ma possibile che con i Pronto soccorso in tilt, le terapie intensive al collasso, i contagi così alti ci stiamo ancora a preoccupare di un nuovo #lockdown nazionale? Servono misure immediate. Subito. Contro il #coronavirus. L’emergenza sanitaria non aiuta certo l’economia.","Ma possibile che con i Pronto soccorso in tilt, le terapie intensive al collasso, i contagi così alti ci stiamo ancora a preoccupare di un nuovo #lockdown nazionale? Servono misure immediate. Subito. Contro il #coronavirus. L’emergenza sanitaria non aiuta certo l’economia.","['lockdown', 'coronavirus']"
1326794341420068864,SkylabStudios_,414807138,1605167396,tweet,"Dopo oltre 20.000 utenti attivi, “Leggere fa male...ma solo al #Coronavirus”, continua a crescere e si prepara all’uscita dei prossimi titoli.
#OscaWilde, la 18º uscita della collana di libri digitali gratuiti.

Buona lettura ⬇️
https://t.co/3cjJwbcGpJ https://t.co/rC7DCj3VK4","Dopo oltre 20.000 utenti attivi, “Leggere fa male...ma solo al #Coronavirus”, continua a crescere e si prepara all’uscita dei prossimi titoli.
#OscaWilde, la 18º uscita della collana di libri digitali gratuiti.

Buona lettura ⬇️
https://t.co/3cjJwbcGpJ https://t.co/rC7DCj3VK4","['Coronavirus', 'OscaWilde']"
1326770590024425473,MancioRuggiero,2417919919,1605161733,tweet,"La seconda ondata di #COVIDー19 1 fa una vittima a Mola.
#COVID19 #Manciolandia #coronavirus #IBDM https://t.co/sGcB3UthfG","La seconda ondata di #COVIDー19 1 fa una vittima a Mola.
#COVID19 #Manciolandia #coronavirus #IBDM https://t.co/sGcB3UthfG","['COVIDー19', 'COVID19', 'Manciolandia', 'coronavirus', 'IBDM']"
1326633932759166978,R__Pizzi,2944929857,1605129151,tweet,"Tra mancati soccorsi in mare e tragica gestione della pandemia, in molti hanno tante vite sulla coscienza. Ma come fate a dormire, la notte ? #OpenArms #Naufragio #coronavirus
 https://t.co/djlByF2GMA","Tra mancati soccorsi in mare e tragica gestione della pandemia, in molti hanno tante vite sulla coscienza. Ma come fate a dormire, la notte ? #OpenArms #Naufragio #coronavirus
 https://t.co/djlByF2GMA","['OpenArms', 'Naufragio', 'coronavirus']"
